latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,,,
22.375,87.25,54,0,GMT,GMT,,,,,,
,,,,,,,,,,,
time,temperature_2m (°C),relative_humidity_2m (%),precipitation_probability (%),wind_speed_10m (km/h),temperature_80m (°C),cloud_cover (%),cloud_cover_mid (%),cloud_cover_low (%),cloud_cover_high (%),rain (mm),soil_temperature_18cm (°C)
2024-03-05T01:00,22.4,95,NaN,2.9,22.8,55,22,44,0,0,25.4
2024-03-05T02:00,23.7,88,NaN,5.9,22.6,36,23,25,0,0,25.2
2024-03-05T03:00,25.5,76,NaN,10.8,23.8,50,25,37,0,0,25.2
2024-03-05T04:00,27.1,65,NaN,12,24.9,37,13,32,0,0,25.3
2024-03-05T05:00,28.3,59,NaN,12.2,25.8,35,4,34,0,0,25.7
2024-03-05T06:00,29.2,54,NaN,8.2,26.3,30,0,30,0,0,26.1
2024-03-05T07:00,30.1,51,NaN,7.2,27.2,29,0,29,0,0,26.6
2024-03-05T08:00,30.8,49,NaN,7.4,28,32,0,32,0,0,27.2
2024-03-05T09:00,31.2,47,NaN,7.6,28.7,28,0,28,0,0,27.7
2024-03-05T10:00,31.2,46,NaN,8.1,29.1,34,0,34,0,0,28.2
2024-03-05T11:00,30.7,46,NaN,8.1,29.2,34,0,34,0,0,28.5
2024-03-05T12:00,29.9,52,NaN,5.1,29.2,43,0,43,0,0,28.7
2024-03-05T13:00,28.2,60,NaN,4,28.6,44,0,44,0,0,28.6
2024-03-05T14:00,27.2,66,NaN,3.7,28,51,0,51,0,0,28.5
2024-03-05T15:00,26.3,69,NaN,3.6,27.4,41,0,41,0,0,28.3
2024-03-05T16:00,25.5,73,NaN,3.3,26.8,13,0,13,0,0,28.1
2024-03-05T17:00,24.9,76,NaN,1,25.9,4,0,4,0,0,27.8
2024-03-05T18:00,24.1,79,NaN,1.9,25,0,0,0,0,0,27.5
2024-03-05T19:00,23.5,82,NaN,3.1,24.8,3,0,3,0,0,27.2
2024-03-05T20:00,23.1,84,NaN,2.5,24.2,10,0,10,0,0,26.9
2024-03-05T21:00,22.8,88,NaN,2.1,23.6,22,0,22,0,0,26.6
2024-03-05T22:00,22.5,91,NaN,1.1,23.2,22,0,22,0,0,26.3
2024-03-05T23:00,22.2,92,NaN,2.9,23,42,0,42,0,0,26
2024-03-06T00:00,21.6,79,NaN,5.6,22.1,29,0,29,0,0,25.8
2024-03-06T01:00,21.3,77,NaN,7.1,21.2,35,0,35,0,0,25.5
2024-03-06T02:00,22.2,58,NaN,9.3,21.1,37,0,37,0,0,25.3
2024-03-06T03:00,23.7,51,NaN,9.7,22,39,0,39,0,0,25.2
2024-03-06T04:00,25.4,48,NaN,9.7,23.2,32,0,32,0,0,25.2
2024-03-06T05:00,27.3,43,NaN,9.7,24.6,26,0,26,0,0,25.4
2024-03-06T06:00,28,46,NaN,7.2,25.2,27,0,27,0,0,25.7
2024-03-06T07:00,29.1,45,NaN,5.8,26.3,36,0,36,0,0,26.2
2024-03-06T08:00,29.8,45,NaN,6,27.1,31,0,31,0,0,26.7
2024-03-06T09:00,30.3,44,NaN,4.9,27.8,7,0,7,0,0,27.3
2024-03-06T10:00,30.2,44,NaN,3.9,28.3,0,0,0,0,0,27.7
2024-03-06T11:00,29.8,45,NaN,4.9,28.4,10,0,10,0,0,28
2024-03-06T12:00,28.7,53,NaN,5.6,28,5,0,5,0,0,28.2
2024-03-06T13:00,26.8,61,NaN,5.1,27.4,0,0,0,0,0,28.1
2024-03-06T14:00,25.7,66,NaN,4.9,26.8,0,0,0,0,0,28
2024-03-06T15:00,24.7,68,NaN,4,26,0,0,0,0,0,27.8
2024-03-06T16:00,23.8,72,NaN,3.8,25.2,0,0,0,0,0,27.5
2024-03-06T17:00,23.1,76,NaN,4,24.5,0,0,0,0,0,27.2
2024-03-06T18:00,22.6,78,NaN,2.6,24.2,0,0,0,0,0,26.9
2024-03-06T19:00,22.3,82,NaN,2.2,23.6,0,0,0,0,0,26.6
2024-03-06T20:00,22,86,NaN,2.4,23.2,0,0,0,0,0,26.3
2024-03-06T21:00,22,90,NaN,2.3,22.8,68,0,68,0,0,26
2024-03-06T22:00,22.2,93,NaN,0.8,22.7,63,0,63,0,0,25.8
2024-03-06T23:00,22.4,94,NaN,1.5,22.8,61,0,61,0,0,25.5
2024-03-07T00:00,22.5,95,NaN,2.7,23.2,65,32,48,0,0,25.4
2024-03-07T01:00,22.2,96,NaN,3.3,23.1,71,59,14,0,0,25.2
2024-03-07T02:00,23.6,89,NaN,5.5,22.9,56,49,8,0,0,25.1
2024-03-07T03:00,25,81,NaN,6,23.5,93,85,36,0,0,25.1
2024-03-07T04:00,25.2,78,NaN,3.8,23.6,95,76,83,0,0,25.2
2024-03-07T05:00,26.2,73,NaN,5.5,24.5,91,74,59,0,0,25.4
2024-03-07T06:00,25.1,64,NaN,7.5,23.3,100,100,34,0,0,25.5
2024-03-07T07:00,25.7,63,NaN,7.9,23.9,95,90,23,0,0,25.8
2024-03-07T08:00,26.3,59,NaN,7.4,24.3,79,67,18,0,0,26
2024-03-07T09:00,27.3,56,NaN,7,25.2,76,57,42,0,0,26.3
2024-03-07T10:00,27.6,57,NaN,2.9,25.7,54,33,38,0,0,26.7
2024-03-07T11:00,27.5,60,NaN,3.9,26,14,0,14,0,0,27
2024-03-07T12:00,26.1,59,NaN,4.7,25,0,0,0,0,0,27.1
2024-03-07T13:00,25.4,63,NaN,4.4,24.7,0,0,0,0,0,27
2024-03-07T14:00,24.5,67,NaN,3.6,24.3,0,0,0,0,0,26.8
2024-03-07T15:00,23.9,71,NaN,3.2,24.1,0,0,0,0,0,26.6
2024-03-07T16:00,23.4,73,NaN,2.1,24,0,0,0,0,0,26.4
2024-03-07T17:00,23,75,NaN,2.3,23.8,0,0,0,0,0,26.1
2024-03-07T18:00,22.1,75,NaN,1.8,23.1,0,0,0,0,0,25.8
2024-03-07T19:00,21.8,77,NaN,1.3,23,0,0,0,0,0,25.5
2024-03-07T20:00,21.4,78,NaN,2.6,22.8,0,0,0,0,0,25.3
2024-03-07T21:00,21,81,NaN,3.1,22.6,0,0,0,0,0,25
2024-03-07T22:00,20.8,82,NaN,3.6,22.4,64,64,0,0,0,24.7
2024-03-07T23:00,20.6,82,NaN,3.9,22.2,0,0,0,0,0,24.5
2024-03-08T00:00,20.4,76,NaN,4.4,22,0,0,0,0,0,24.3
2024-03-08T01:00,20.4,78,NaN,4.4,21.7,0,0,0,0,0,24
2024-03-08T02:00,22,70,NaN,5.5,21.9,9,9,0,0,0,23.8
2024-03-08T03:00,24.4,61,NaN,7.9,22.8,11,11,0,0,0,23.8
2024-03-08T04:00,26.6,54,NaN,10.1,24.6,11,11,0,0,0,24.1
2024-03-08T05:00,28.7,37,NaN,11,26.3,9,9,0,0,0,24.5
2024-03-08T06:00,29.6,33,NaN,8.8,26.8,21,21,0,0,0,25.1
2024-03-08T07:00,30.7,26,NaN,9.4,27.9,32,32,0,0,0,25.9
2024-03-08T08:00,31.4,22,NaN,9.5,28.7,32,32,0,0,0,26.6
2024-03-08T09:00,31.6,21,NaN,8.8,29.2,21,21,0,0,0,27.3
2024-03-08T10:00,31.5,21,NaN,8.2,29.5,0,0,0,0,0,27.9
2024-03-08T11:00,30.9,21,NaN,7.3,29.5,0,0,0,0,0,28.3
2024-03-08T12:00,30,25,NaN,4.1,29.6,0,0,0,0,0,28.5
2024-03-08T13:00,27.8,35,NaN,3.3,29.2,0,0,0,0,0,28.5
2024-03-08T14:00,26.2,43,NaN,3.3,28.7,0,0,0,0,0,28.3
2024-03-08T15:00,25,49,NaN,2.6,27.7,0,0,0,0,0,28
2024-03-08T16:00,24.1,54,NaN,2.4,26.7,0,0,0,0,0,27.6
2024-03-08T17:00,23.4,55,NaN,2.6,26,0,0,0,0,0,27.2
2024-03-08T18:00,21.5,66,NaN,4.2,24.6,0,0,0,0,0,26.8
2024-03-08T19:00,21.1,68,NaN,3.1,23.9,0,0,0,0,0,26.4
2024-03-08T20:00,20.5,73,NaN,3.2,23.5,0,0,0,0,0,26
2024-03-08T21:00,20,76,NaN,3.6,23.3,0,0,0,0,0,25.6
2024-03-08T22:00,19.7,77,NaN,2.5,23.3,0,0,0,0,0,25.2
2024-03-08T23:00,19.5,78,NaN,2.3,23.3,0,0,0,0,0,24.9
2024-03-09T00:00,19.6,70,NaN,1.9,23.5,0,0,0,0,0,24.6
2024-03-09T01:00,19.2,73,NaN,2.7,23.3,0,0,0,0,0,24.2
2024-03-09T02:00,21,67,NaN,3.4,23,0,0,0,0,0,23.9
2024-03-09T03:00,24.3,48,NaN,6.8,22.7,0,0,0,0,0,23.9
2024-03-09T04:00,27.1,40,NaN,8.4,25,0,0,0,0,0,24
2024-03-09T05:00,29.3,30,NaN,11.6,26.7,0,0,0,0,0,24.4
2024-03-09T06:00,29.8,28,NaN,7.6,27,0,0,0,0,0,24.9
2024-03-09T07:00,30.6,26,NaN,6.3,27.7,0,0,0,0,0,25.6
2024-03-09T08:00,31.1,26,NaN,7.2,28.3,0,0,0,0,0,26.3
2024-03-09T09:00,31.2,26,NaN,8.4,28.6,0,0,0,0,0,27
2024-03-09T10:00,31,26,NaN,8.4,28.9,0,0,0,0,0,27.6
2024-03-09T11:00,30.4,26,NaN,7.7,29,0,0,0,0,0,28
2024-03-09T12:00,29.5,33,NaN,4.6,28.9,0,0,0,0,0,28.1
2024-03-09T13:00,27.3,42,NaN,3.6,28.5,0,0,0,0,0,28.2
2024-03-09T14:00,25.9,49,NaN,3.3,28.3,0,0,0,0,0,28
2024-03-09T15:00,24.8,52,NaN,3.3,27.9,0,0,0,0,0,27.7
2024-03-09T16:00,23.8,56,NaN,2.9,27.1,0,0,0,0,0,27.4
2024-03-09T17:00,22.8,60,NaN,3.3,25.7,0,0,0,0,0,27.1
2024-03-09T18:00,22,66,NaN,2.6,24.5,0,0,0,0,0,26.7
2024-03-09T19:00,21.6,68,NaN,2.5,24.2,0,0,0,0,0,26.3
2024-03-09T20:00,21.4,69,NaN,1.8,24.3,0,0,0,0,0,26
2024-03-09T21:00,21.3,68,NaN,1.1,24.4,0,0,0,0,0,25.6
2024-03-09T22:00,21.2,67,NaN,1.1,24.3,0,0,0,0,0,25.3
2024-03-09T23:00,20.6,69,NaN,2.6,24,5,5,0,0,0,24.9
2024-03-10T00:00,19.2,76,NaN,2.7,24,0,0,0,0,0,24.6
2024-03-10T01:00,19.1,78,NaN,3.2,23.4,0,0,0,0,0,24.2
2024-03-10T02:00,21,74,NaN,3.4,22.8,0,0,0,0,0,24
2024-03-10T03:00,24,59,NaN,5,22.4,0,0,0,0,0,23.9
2024-03-10T04:00,26.7,50,NaN,5.6,24.6,0,0,0,0,0,24
2024-03-10T05:00,28.6,42,NaN,6.9,26.2,0,0,0,0,0,24.4
2024-03-10T06:00,29.8,40,NaN,4.2,27.1,0,0,0,0,0,24.9
2024-03-10T07:00,30.8,37,NaN,2.9,28,0,0,0,0,0,25.5
2024-03-10T08:00,31.6,34,NaN,1.3,29,6,0,6,0,0,26.2
2024-03-10T09:00,31.9,31,NaN,3.4,29.7,0,0,0,0,0,26.8
2024-03-10T10:00,31.9,30,NaN,6.5,29.9,14,0,14,0,0,27.3
2024-03-10T11:00,31.3,29,NaN,7.2,30,6,0,6,0,0,27.7
2024-03-10T12:00,29.9,38,NaN,4.6,29.8,0,0,0,0,0,27.9
2024-03-10T13:00,27.4,49,NaN,4.3,29.2,0,0,0,0,0,27.9
2024-03-10T14:00,25.7,55,NaN,4.8,28.6,0,0,0,0,0,27.8
2024-03-10T15:00,24.4,58,NaN,4.2,27.6,0,0,0,0,0,27.6
2024-03-10T16:00,23.3,63,NaN,3.9,25.8,0,0,0,0,0,27.3
2024-03-10T17:00,22.2,71,NaN,4.4,24.6,0,0,0,0,0,27
2024-03-10T18:00,22.2,77,NaN,2.8,24.1,0,0,0,0,0,26.6
2024-03-10T19:00,22.2,77,NaN,1.8,24,0,0,0,0,0,26.3
2024-03-10T20:00,22,78,NaN,0.8,23.7,0,0,0,0,0,26
2024-03-10T21:00,21.7,79,NaN,1.1,23.3,0,0,0,0,0,25.6
2024-03-10T22:00,21.1,81,NaN,2.6,23,0,0,0,0,0,25.3
2024-03-10T23:00,19.8,87,NaN,2.8,22.9,0,0,0,0,0,25
2024-03-11T00:00,19.7,86,NaN,2.5,23,0,0,0,0,0,24.7
2024-03-11T01:00,19.7,86,NaN,2.3,22.7,0,0,0,0,0,24.4
2024-03-11T02:00,21.5,81,NaN,1.6,22.5,0,0,0,0,0,24.2
2024-03-11T03:00,24.3,69,NaN,1.5,22.7,0,0,0,0,0,24.1
2024-03-11T04:00,26.7,62,NaN,2.3,24.6,0,0,0,0,0,24.3
2024-03-11T05:00,28.8,54,NaN,3.8,26.4,0,0,0,0,0,24.6
2024-03-11T06:00,30.2,46,NaN,4,27.5,0,0,0,0,0,25.1
2024-03-11T07:00,31.4,42,NaN,4.7,28.6,7,0,7,0,0,25.7
2024-03-11T08:00,32.2,39,NaN,3.8,29.5,12,0,12,0,0,26.4
2024-03-11T09:00,32.6,37,NaN,3.5,30.3,13,0,13,0,0,27
2024-03-11T10:00,32.7,35,NaN,4,30.8,20,0,20,0,0,27.6
2024-03-11T11:00,32.4,35,NaN,4.5,31,8,0,8,0,0,28.1
2024-03-11T12:00,31.8,43,NaN,0,31.3,26,0,26,0,0,28.3
2024-03-11T13:00,29.7,54,NaN,2.9,30.9,22,0,22,0,0,28.4
2024-03-11T14:00,27.2,65,NaN,9.3,27.7,0,0,0,0,0,28.4
2024-03-11T15:00,25.4,75,NaN,10.1,25,0,0,0,0,0,28.2
2024-03-11T16:00,24.5,83,NaN,8.7,24.2,0,0,0,0,0,28
2024-03-11T17:00,23.8,89,NaN,8,23.8,0,0,0,0,0,27.7
2024-03-11T18:00,23.6,93,NaN,7.2,23.9,18,0,18,0,0,27.5
2024-03-11T19:00,23.5,94,NaN,7.2,23.9,28,0,28,0,0,27.2
2024-03-11T20:00,23.4,95,NaN,6.8,23.9,26,0,26,0,0,27
2024-03-11T21:00,23.3,95,NaN,6.5,23.8,22,0,22,0,0,26.7
2024-03-11T22:00,23.1,95,NaN,5.9,23.7,23,0,23,0,0,26.5
2024-03-11T23:00,23,96,NaN,4.4,23.5,21,0,21,0,0,26.3
2024-03-12T00:00,23.3,94,NaN,1.3,23.8,0,0,0,0,0,26.1
2024-03-12T01:00,23.2,94,NaN,1.4,23.6,0,0,0,0,0,25.9
2024-03-12T02:00,24.8,89,NaN,1,23.7,16,16,0,0,0,25.7
2024-03-12T03:00,26.7,82,NaN,2.9,24.9,49,29,36,0,0,25.7
2024-03-12T04:00,28.6,73,NaN,2,26.5,56,29,41,0,0,25.9
2024-03-12T05:00,30.7,65,NaN,1.8,28.3,50,27,36,0,0,26.2
2024-03-12T06:00,31.5,57,NaN,7.6,28.8,41,27,26,0,0,26.6
2024-03-12T07:00,32.9,50,NaN,7.1,30.1,29,5,25,0,0,27.2
2024-03-12T08:00,33.6,45,NaN,7.6,31,23,0,23,0,0,27.9
2024-03-12T09:00,34,42,NaN,6.8,31.6,24,0,24,0,0,28.5
2024-03-12T10:00,33.8,42,NaN,6.4,31.9,24,0,24,0,0,29
2024-03-12T11:00,33.4,42,NaN,5.4,32,27,0,27,0,0,29.4
2024-03-12T12:00,32.6,42,NaN,6.1,32.2,12,0,12,0,0,29.7
2024-03-12T13:00,30.1,55,NaN,6.8,31.1,14,6,12,0,0,29.7
2024-03-12T14:00,28.2,73,NaN,12.8,28.2,0,0,0,0,0,29.6
2024-03-12T15:00,27.3,82,NaN,12.4,27.1,0,0,0,0,0,29.4
2024-03-12T16:00,26.6,90,NaN,11.9,26.4,20,0,20,0,0,29.2
2024-03-12T17:00,26.3,94,NaN,12.2,25.8,52,6,49,0,0,28.9
2024-03-12T18:00,26.3,95,NaN,8.6,25.9,64,15,53,0,0,28.8
2024-03-12T19:00,26.1,95,NaN,9,25.6,62,22,48,0,0,28.5
2024-03-12T20:00,25.8,96,NaN,6.8,25.3,68,29,56,0,0,28.3
2024-03-12T21:00,25.6,97,NaN,3.2,25.1,86,44,76,0,0,28.1
2024-03-12T22:00,25.6,97,NaN,2.5,25,87,33,78,0,0,27.9
2024-03-12T23:00,25.6,97,NaN,3.1,25.1,89,46,76,0,0,27.7
2024-03-13T00:00,25.4,98,NaN,4,25.2,81,44,62,0,0,27.5
2024-03-13T01:00,25.5,97,NaN,2.9,25.1,86,53,74,0,0,27.4
2024-03-13T02:00,26.4,93,NaN,5.6,25.3,89,68,63,0,0,27.2
2024-03-13T03:00,27.8,84,NaN,8.5,26.2,85,67,50,0,0,27.2
2024-03-13T04:00,29.4,75,NaN,10,27.4,74,51,48,0,0,27.3
2024-03-13T05:00,31,66,NaN,10.7,28.8,82,62,44,0,0,27.6
2024-03-13T06:00,31.8,59,NaN,7.5,29.4,75,55,41,0,0,27.9
2024-03-13T07:00,32.8,53,NaN,14.5,30.1,46,20,34,0,0,28.3
2024-03-13T08:00,33.2,52,NaN,12.1,30.7,63,32,49,0,0,28.8
2024-03-13T09:00,32.7,54,NaN,15.6,30.5,88,49,59,36,0,29.3
2024-03-13T10:00,32.4,53,NaN,15.5,30.6,70,25,56,0,0,29.6
2024-03-13T11:00,31.7,53,NaN,14.3,30.3,86,38,52,57,0,29.8
2024-03-13T12:00,28.1,75,NaN,5.9,27.1,91,58,46,63,0,29.9
2024-03-13T13:00,27.5,80,NaN,3.1,26.9,97,71,43,84,0,29.8
2024-03-13T14:00,26.4,86,NaN,3.3,26,65,44,46,0,0,29.6
2024-03-13T15:00,26.3,88,NaN,8,26.1,60,32,47,0,0,29.3
2024-03-13T16:00,25.8,92,NaN,10,25.2,42,19,35,0,0,29
2024-03-13T17:00,25.4,93,NaN,11.3,24.8,54,3,52,0,0,28.7
2024-03-13T18:00,25.4,95,NaN,9.7,24.7,87,35,78,0,0,28.5
2024-03-13T19:00,25.3,95,NaN,10,24.6,87,44,76,0,0,28.2
2024-03-13T20:00,25.2,95,NaN,5.9,24.4,88,48,77,0,0,28
2024-03-13T21:00,24.4,93,NaN,5.5,23.5,94,56,89,0,0,27.8
2024-03-13T22:00,23.9,92,NaN,4.9,23,90,50,82,0,0,27.6
2024-03-13T23:00,23.7,94,NaN,7.6,23.2,67,5,64,0,0,27.4
2024-03-14T00:00,24.3,94,NaN,4,23.9,70,16,61,0,0,27.2
2024-03-14T01:00,24.2,94,NaN,2.8,23.6,88,43,79,0,0,27
2024-03-14T02:00,25,92,NaN,2.8,23.8,91,53,80,0,0,26.8
2024-03-14T03:00,26.1,86,NaN,6,24.9,93,47,87,0,0,26.8
2024-03-14T04:00,27.3,82,NaN,6.6,26,96,31,92,0,0,26.8
2024-03-14T05:00,28.3,79,NaN,5.4,26.7,79,0,79,0,0,26.9
2024-03-14T06:00,29.9,71,NaN,7.9,27.9,50,19,38,0,0,27.1
2024-03-14T07:00,30.6,68,NaN,6.8,28.5,57,10,51,0,0,27.4
2024-03-14T08:00,31.5,63,NaN,4.8,29.3,47,0,47,0,0,27.8
2024-03-14T09:00,31.9,61,NaN,2.4,30,52,10,43,0,0,28.3
2024-03-14T10:00,32,59,NaN,5.2,30.4,39,0,39,0,0,28.6
2024-03-14T11:00,31.2,62,NaN,5.6,30,100,45,38,100,0,28.9
2024-03-14T12:00,31.3,64,NaN,4,30.9,100,33,40,100,0,29.2
2024-03-14T13:00,27.7,80,NaN,9.7,27,100,38,60,100,0,29.2
2024-03-14T14:00,26.6,85,NaN,4.9,26.1,56,12,49,0,0,29.1
2024-03-14T15:00,26.1,86,NaN,7.8,26.3,50,33,30,0,0,29
2024-03-14T16:00,25.7,85,NaN,6.5,25.8,41,32,18,0,0,28.7
2024-03-14T17:00,25.2,88,NaN,7.2,25.3,68,42,44,0,0,28.5
2024-03-14T18:00,25.3,92,NaN,3,25.4,66,50,32,0,0,28.3
2024-03-14T19:00,25.1,96,NaN,3,25.1,59,51,10,0,0,28
2024-03-14T20:00,24.9,97,NaN,1.9,24.8,63,38,42,0,0,27.8
2024-03-14T21:00,24.6,97,NaN,5,24.4,87,8,81,0,0,27.6
2024-03-14T22:00,24.1,94,NaN,6.9,23.5,84,0,84,0,0,27.4
2024-03-14T23:00,24,93,NaN,7.6,23.8,39,28,24,0,0,27.2
2024-03-15T00:00,24.5,94,NaN,5.8,24.5,4,4,0,0,0,27.1
2024-03-15T01:00,24.3,94,NaN,4.2,24,22,22,0,0,0,26.9
2024-03-15T02:00,25.4,91,NaN,8.4,24.1,28,7,22,0,0,26.8
2024-03-15T03:00,27.2,84,NaN,8.9,25.6,16,0,16,0,0,26.8
2024-03-15T04:00,29,78,NaN,7.5,27,24,0,24,0,0,26.9
2024-03-15T05:00,30.8,70,NaN,6,28.5,32,0,32,0,0,27.2
2024-03-15T06:00,31.9,60,NaN,3.5,29.7,43,5,39,0,0,27.6
2024-03-15T07:00,32.7,56,NaN,4.9,30.4,44,6,41,0,0,28.1
2024-03-15T08:00,33.3,53,NaN,6.7,31.1,41,0,41,0,0,28.6
2024-03-15T09:00,33.6,51,NaN,9.9,31.5,31,0,31,0,0,29.1
2024-03-15T10:00,33.4,49,NaN,5.7,31.9,63,46,33,0,0,29.5
2024-03-15T11:00,33,49,NaN,6.5,32,84,64,49,0,0,29.8
2024-03-15T12:00,28.7,70,NaN,13,27.7,89,70,46,43,0,30
2024-03-15T13:00,27.2,80,NaN,2.9,26.6,75,62,45,0,0,30
2024-03-15T14:00,27,82,NaN,0.5,27,51,36,34,0,0,29.8
2024-03-15T15:00,26.7,85,NaN,6.6,26.9,69,52,37,0,0,29.6
2024-03-15T16:00,26.2,91,NaN,7.1,26.1,90,79,41,0,0,29.3
2024-03-15T17:00,26,95,NaN,10.4,25.4,100,21,49,100,0,29.1
2024-03-15T18:00,25.4,93,NaN,7,25,24,0,24,0,0,28.8
2024-03-15T19:00,25.2,95,NaN,6.6,24.9,52,3,50,0,0,28.5
2024-03-15T20:00,25.2,94,NaN,5.8,25,57,11,47,3,0,28.3
2024-03-15T21:00,25,95,NaN,5.5,24.8,30,13,20,0,0,28.1
2024-03-15T22:00,24.7,96,NaN,3.3,24.5,41,8,35,0,0,27.8
2024-03-15T23:00,24.5,96,NaN,1.1,24.3,38,3,37,0,0,27.6
2024-03-16T00:00,24.5,95,NaN,4.9,24.8,16,16,0,0,0,27.4
2024-03-16T01:00,24.5,96,NaN,6.6,24.5,24,0,24,0,0,27.2
2024-03-16T02:00,25.7,91,NaN,5.2,24.5,31,0,31,0,0,27.1
2024-03-16T03:00,27.3,84,NaN,3.3,25.7,52,0,52,0,0,27
2024-03-16T04:00,28.8,75,NaN,7.3,26.9,45,11,39,0,0,27.2
2024-03-16T05:00,30.3,66,NaN,10.4,28.2,55,9,48,0,0,27.4
2024-03-16T06:00,30.1,69,NaN,0.5,28,45,10,40,0,0,27.7
2024-03-16T07:00,30.9,64,NaN,3.7,28.9,73,16,63,0,0,28.1
2024-03-16T08:00,28.7,71,NaN,6.7,26.7,66,38,51,0,0,28.4
2024-03-16T09:00,29.8,68,NaN,7.7,27.8,36,0,36,0,0,28.7
2024-03-16T10:00,30.2,66,NaN,9.2,28.5,100,0,30,100,0,29
2024-03-16T11:00,29.6,69,NaN,10.7,28.2,100,0,6,100,0,29.2
2024-03-16T12:00,29.5,72,NaN,6.6,28.7,75,0,4,71,0,29.4
2024-03-16T13:00,28.1,79,NaN,5.2,27.8,3,0,3,0,0,29.3
2024-03-16T14:00,27.2,82,NaN,5.2,27.2,0,0,0,0,0,29.2
2024-03-16T15:00,26.7,84,NaN,3.2,26.9,100,7,0,100,0,29
2024-03-16T16:00,26,86,NaN,8.3,25.8,100,100,47,100,0.1,28.8
2024-03-16T17:00,24.8,92,NaN,7,24.5,100,100,6,100,1.6,28.6
2024-03-16T18:00,24.4,92,NaN,4.7,24.3,100,100,0,100,0,28.3
2024-03-16T19:00,24.5,90,NaN,7.6,25.1,100,100,0,0,0.1,28.1
2024-03-16T20:00,24.3,90,NaN,7.9,24.3,100,100,0,0,0,27.9
2024-03-16T21:00,24.2,93,NaN,8.1,24,100,66,31,100,0,27.6
2024-03-16T22:00,24.1,95,NaN,6.9,23.8,100,40,47,100,0,27.4
2024-03-16T23:00,24,95,NaN,5.9,23.6,100,8,49,100,0,27.2
2024-03-17T00:00,23.2,94,NaN,2,22.9,100,0,26,100,0,27
2024-03-17T01:00,23.1,95,NaN,2.3,22.9,100,50,32,100,0,26.8
2024-03-17T02:00,24.3,90,NaN,3.7,23,100,56,58,100,0,26.6
2024-03-17T03:00,25.8,82,NaN,2.8,24.4,87,53,70,0,0,26.5
2024-03-17T04:00,27.4,75,NaN,2.3,25.8,100,53,59,100,0,26.6
2024-03-17T05:00,28.9,68,NaN,2.6,26.9,90,48,62,47,0,26.7
2024-03-17T06:00,29.2,64,NaN,3.3,27.2,81,55,56,0,0,26.9
2024-03-17T07:00,30.4,59,NaN,4.3,28.1,78,47,58,0,0,27.3
2024-03-17T08:00,31.2,55,NaN,4.1,28.9,69,39,48,0,0,27.7
2024-03-17T09:00,31.5,54,NaN,5.2,29.4,42,4,39,0,0,28.1
2024-03-17T10:00,31.6,54,NaN,4.5,29.8,40,0,40,0,0,28.6
2024-03-17T11:00,31.1,55,NaN,6.1,29.8,90,14,26,79,0,28.9
2024-03-17T12:00,29.6,68,NaN,4.7,28.9,20,0,20,0,0,28.9
2024-03-17T13:00,28.2,76,NaN,3.3,28.5,0,0,0,0,0,28.9
2024-03-17T14:00,27.4,80,NaN,3.1,28.1,1,0,0,1,0,28.8
2024-03-17T15:00,26.8,82,NaN,2.8,27.8,100,0,0,100,0,28.6
2024-03-17T16:00,26.3,84,NaN,2.4,27.3,100,6,0,100,0,28.5
2024-03-17T17:00,25.7,87,NaN,3.7,26.8,100,0,0,100,0,28.2
2024-03-17T18:00,25.3,88,NaN,4,26.1,100,0,0,100,0,28
2024-03-17T19:00,25,92,NaN,4,25.3,100,0,0,100,0,27.8
2024-03-17T20:00,24.8,94,NaN,3.1,25.1,100,0,0,100,0,27.6
2024-03-17T21:00,24.6,95,NaN,3.1,25,5,0,0,5,0,27.4
2024-03-17T22:00,24.4,95,NaN,2.7,24.8,100,0,0,100,0,27.2
2024-03-17T23:00,24.3,94,NaN,2.9,24.6,100,0,0,100,0,27
2024-03-18T00:00,24.5,92,NaN,1.8,25,100,51,0,100,0,26.9
2024-03-18T01:00,24.5,92,NaN,0.8,24.8,100,4,0,100,0,26.7
2024-03-18T02:00,25.5,88,NaN,1.1,24.9,100,31,0,100,0,26.6
2024-03-18T03:00,26.5,84,NaN,0.7,25.3,100,100,0,100,0,26.6
2024-03-18T04:00,28.5,77,NaN,0.5,26.8,81,81,0,0,0,26.6
2024-03-18T05:00,30.1,68,NaN,1.1,28.2,87,71,45,0,0,26.9
2024-03-18T06:00,28.9,69,NaN,0.7,26.8,100,30,51,100,0,27.2
2024-03-18T07:00,29.7,67,NaN,2,27.7,100,42,65,100,0,27.5
2024-03-18T08:00,30.1,66,NaN,2.8,28.2,100,70,39,100,0,27.9
2024-03-18T09:00,30.4,64,NaN,5.8,28.6,100,65,48,100,0,28.3
2024-03-18T10:00,30.4,64,NaN,6.6,28.9,100,27,43,100,0,28.6
2024-03-18T11:00,29.5,67,NaN,6,28.2,100,0,48,100,0,28.8
2024-03-18T12:00,29.2,72,NaN,5.4,28.5,57,10,49,0,0,28.7
2024-03-18T13:00,27.7,82,NaN,4.8,27.7,33,11,25,0,0,28.7
2024-03-18T14:00,25.6,89,NaN,15.2,24.6,100,62,67,100,0,28.5
2024-03-18T15:00,24.3,86,NaN,5.7,23.5,100,100,0,100,0,28.3
